frame,time_ms,segment,event,detail
7236,294823,5,visibility_drop,rendered 2488 -> 2464 (delta -24; mid_instances=15530)
7241,294870,5,visibility_drop,rendered 2464 -> 2454 (delta -10; mid_instances=15530)
7254,295003,5,visibility_drop,rendered 2455 -> 2447 (delta -8; mid_instances=15530)
7256,295024,5,visibility_drop,rendered 2446 -> 2412 (delta -34; mid_instances=15530)
7272,295235,5,visibility_drop,rendered 2406 -> 2149 (delta -257; mid_instances=15530)
7282,295383,5,visibility_drop,rendered 2152 -> 2145 (delta -7; mid_instances=15529)
7283,295392,5,visibility_drop,rendered 2145 -> 2139 (delta -6; mid_instances=15529)
7286,295423,5,visibility_drop,rendered 2147 -> 2118 (delta -29; mid_instances=15529)
7292,295483,5,visibility_drop,rendered 2117 -> 2110 (delta -7; mid_instances=15529)
7296,295523,5,visibility_drop,rendered 2109 -> 2080 (delta -29; mid_instances=15529)
7340,295945,5,visibility_drop,rendered 2072 -> 2064 (delta -8; mid_instances=15529)
7348,296074,5,visibility_drop,rendered 2059 -> 2042 (delta -17; mid_instances=15529)
7352,296114,5,visibility_drop,rendered 2041 -> 2027 (delta -14; mid_instances=15529)
7366,296247,5,visibility_drop,rendered 2041 -> 2007 (delta -34; mid_instances=15529)
7370,296282,5,visibility_drop,rendered 2006 -> 1992 (delta -14; mid_instances=15529)
7379,296365,5,visibility_drop,rendered 1992 -> 1981 (delta -11; mid_instances=15529)
7395,296518,5,visibility_drop,rendered 1988 -> 1982 (delta -6; mid_instances=15529)
7400,296568,5,visibility_drop,rendered 1982 -> 1948 (delta -34; mid_instances=15529)
7410,296663,5,visibility_drop,rendered 1947 -> 1937 (delta -10; mid_instances=15529)
7413,296742,5,visibility_drop,rendered 1941 -> 1910 (delta -31; mid_instances=15529)
7460,297179,5,visibility_drop,rendered 1909 -> 1901 (delta -8; mid_instances=15529)
7464,297217,5,visibility_drop,rendered 1900 -> 1892 (delta -8; mid_instances=15529)
7474,297311,5,visibility_drop,rendered 1891 -> 1874 (delta -17; mid_instances=15529)
7479,297409,5,visibility_drop,rendered 1881 -> 1866 (delta -15; mid_instances=15529)
7490,297516,5,visibility_drop,rendered 1863 -> 1855 (delta -8; mid_instances=15529)
7518,297771,5,visibility_drop,rendered 1853 -> 1844 (delta -9; mid_instances=15529)
7527,297895,5,visibility_drop,rendered 1844 -> 1838 (delta -6; mid_instances=15528)
7542,298037,5,visibility_drop,rendered 1842 -> 1834 (delta -8; mid_instances=15528)
7554,298144,5,visibility_drop,rendered 1835 -> 1827 (delta -8; mid_instances=15528)
7559,298189,5,visibility_drop,rendered 1831 -> 1821 (delta -10; mid_instances=15528)
7561,298211,5,visibility_drop,rendered 1822 -> 1812 (delta -10; mid_instances=15528)
7567,298266,5,visibility_drop,rendered 1813 -> 1803 (delta -10; mid_instances=15528)
7569,298285,5,visibility_drop,rendered 1804 -> 1798 (delta -6; mid_instances=15528)
7571,298303,5,visibility_drop,rendered 1799 -> 1790 (delta -9; mid_instances=15528)
7576,298353,5,visibility_drop,rendered 1790 -> 1782 (delta -8; mid_instances=15528)
7590,298481,5,visibility_drop,rendered 1781 -> 1762 (delta -19; mid_instances=15528)
7593,298505,5,visibility_drop,rendered 1762 -> 1751 (delta -11; mid_instances=15528)
7596,298597,5,visibility_drop,rendered 1746 -> 1737 (delta -9; mid_instances=15528)
7597,298603,5,visibility_drop,rendered 1737 -> 1731 (delta -6; mid_instances=15528)
7606,298689,5,visibility_drop,rendered 1731 -> 1723 (delta -8; mid_instances=15528)
7609,298720,5,cell_unloaded,(1; -4)
7609,298721,5,cell_unloaded,(-5; -4)
7609,298722,5,cell_unloaded,(2; -4)
7609,298723,5,cell_unloaded,(-6; -4)
7609,298724,5,cell_unloaded,(3; -5)
7609,298725,5,cell_unloaded,(-7; -5)
7609,298726,5,cell_unloaded,(-2; -3)
7609,298728,5,cell_unloaded,(-3; -3)
7609,298729,5,cell_unloaded,(-1; -3)
7609,298730,5,cell_unloaded,(0; -3)
7609,298731,5,cell_unloaded,(-4; -3)
7610,298866,5,visibility_drop,rendered 1722 -> 1651 (delta -71; mid_instances=15385)
7612,299572,5,visibility_drop,rendered 1651 -> 1623 (delta -28; mid_instances=15115)
7614,299815,5,visibility_drop,rendered 1624 -> 1605 (delta -19; mid_instances=15115)
7615,299847,5,cell_loading,(-1; -16)
7615,299847,5,cell_loading,(0; -16)
7616,299981,5,cell_loaded,(-1; -16) (0 objects)
7616,300025,5,visibility_drop,rendered 1604 -> 1520 (delta -84; mid_instances=15115)
7617,300046,5,cell_loaded,(0; -16) (0 objects)
7619,300158,5,cell_loading,(1; -16)
7619,300158,5,cell_loading,(2; -16)
7620,300212,5,cell_loaded,(1; -16) (0 objects)
7621,300219,5,cell_loaded,(2; -16) (0 objects)
7621,300222,5,cell_loading,(3; -15)
7622,300276,5,visibility_drop,rendered 1567 -> 1556 (delta -11; mid_instances=13764)
7625,300392,5,cell_loaded,(3; -15) (0 objects)
7639,300698,5,visibility_drop,rendered 1561 -> 1552 (delta -9; mid_instances=13824)
7642,300779,5,visibility_drop,rendered 1552 -> 1543 (delta -9; mid_instances=13824)
7649,300840,5,visibility_drop,rendered 1543 -> 1533 (delta -10; mid_instances=13824)
7664,300972,5,visibility_drop,rendered 1528 -> 1520 (delta -8; mid_instances=13824)
7697,301248,5,visibility_drop,rendered 1520 -> 1506 (delta -14; mid_instances=13824)
7714,301446,5,visibility_drop,rendered 1506 -> 1494 (delta -12; mid_instances=13824)
7716,301463,5,visibility_drop,rendered 1493 -> 1481 (delta -12; mid_instances=13824)
7722,301514,5,visibility_drop,rendered 1480 -> 1468 (delta -12; mid_instances=13824)
7731,301587,5,visibility_drop,rendered 1468 -> 1454 (delta -14; mid_instances=13824)
7733,301643,5,visibility_drop,rendered 1455 -> 1441 (delta -14; mid_instances=13824)
7740,301708,5,visibility_drop,rendered 1441 -> 1433 (delta -8; mid_instances=13824)
7748,301774,5,visibility_drop,rendered 1432 -> 1424 (delta -8; mid_instances=13824)
7754,301823,5,visibility_drop,rendered 1423 -> 1411 (delta -12; mid_instances=13824)
7759,301862,5,visibility_drop,rendered 1411 -> 1401 (delta -10; mid_instances=13824)
7760,301874,5,visibility_drop,rendered 1401 -> 1376 (delta -25; mid_instances=13824)
7762,301891,5,visibility_drop,rendered 1375 -> 1367 (delta -8; mid_instances=13824)
7765,301916,5,visibility_drop,rendered 1367 -> 1353 (delta -14; mid_instances=13824)
7772,301979,5,visibility_drop,rendered 1353 -> 1341 (delta -12; mid_instances=13824)
7778,302028,5,visibility_drop,rendered 1340 -> 1329 (delta -11; mid_instances=13824)
7807,302331,5,visibility_drop,rendered 1329 -> 1300 (delta -29; mid_instances=13824)
7809,302387,5,visibility_drop,rendered 1301 -> 1295 (delta -6; mid_instances=13824)
7812,302497,5,visibility_drop,rendered 1290 -> 1278 (delta -12; mid_instances=13824)
